train/ent_coef_loss,train/actor_loss,rollout/success_rate,time/episodes,time/time_elapsed,train/critic_loss,train/n_updates,time/total_timesteps,train/learning_rate,train/ent_coef,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
-0.9979833364486694,5.749625205993652,1.0,1424,1480,0.36745768785476685,17404,17505,0.0003,0.04000260308384895,3.81,11,-2.81
-0.5375865697860718,5.695034980773926,1.0,1428,1481,0.41669154167175293,17416,17517,0.0003,0.03990345075726509,3.71,11,-2.71
-0.2877022624015808,5.332212448120117,1.0,1432,1482,0.31527066230773926,17433,17534,0.0003,0.03977557271718979,3.73,11,-2.73
0.7204932570457458,5.808178424835205,1.0,1436,1483,0.3175235986709595,17447,17548,0.0003,0.03966866806149483,3.77,11,-2.77
0.07297369092702866,5.591102600097656,1.0,1440,1484,0.38782674074172974,17462,17563,0.0003,0.03958609327673912,3.75,11,-2.75
-0.09973190724849701,5.488125324249268,1.0,1444,1485,0.33817851543426514,17482,17583,0.0003,0.0394931435585022,3.82,11,-2.82
-0.2747284471988678,5.627287864685059,1.0,1448,1486,0.4064546823501587,17495,17596,0.0003,0.039454229176044464,3.8,11,-2.8
-0.7856022119522095,5.804142475128174,1.0,1452,1487,0.35825181007385254,17508,17609,0.0003,0.039395395666360855,3.79,11,-2.79
-0.5731358528137207,5.674449443817139,1.0,1456,1488,0.3631511926651001,17521,17622,0.0003,0.03932265192270279,3.79,11,-2.79
-0.16536450386047363,5.274692058563232,1.0,1460,1489,0.3607238233089447,17533,17634,0.0003,0.0392521396279335,3.72,11,-2.72
-0.7342725992202759,5.406689643859863,1.0,1464,1490,0.4321006238460541,17546,17647,0.0003,0.039185985922813416,3.66,11,-2.66
-0.6698471307754517,5.98215389251709,1.0,1468,1491,0.2911888360977173,17558,17659,0.0003,0.03911128640174866,3.63,11,-2.63
0.3742164969444275,5.739059925079346,1.0,1472,1492,0.3158550262451172,17572,17673,0.0003,0.03898915275931358,3.6,11,-2.6
-0.862580418586731,5.668838024139404,1.0,1476,1493,0.29833126068115234,17589,17690,0.0003,0.038873396813869476,3.64,11,-2.64
-0.9474067091941833,5.5837249755859375,1.0,1480,1494,0.31653550267219543,17601,17702,0.0003,0.03878876939415932,3.58,11,-2.58
-0.04761248826980591,5.267814636230469,1.0,1484,1495,0.3065769672393799,17614,17715,0.0003,0.03870421648025513,3.53,11,-2.53
-0.8209543228149414,5.56159782409668,1.0,1488,1496,0.30716150999069214,17629,17730,0.0003,0.03860766813158989,3.54,11,-2.54
-0.009217053651809692,5.895468711853027,1.0,1492,1497,0.34210267663002014,17644,17745,0.0003,0.0384976901113987,3.52,11,-2.52
-0.8433185815811157,5.093531608581543,1.0,1496,1498,0.30301904678344727,17656,17757,0.0003,0.03842727839946747,3.45,11,-2.45
-0.9312098026275635,4.95992374420166,1.0,1500,1498,0.30961892008781433,17668,17769,0.0003,0.03836711496114731,3.43,11,-2.43
-0.8909485936164856,5.409023761749268,1.0,1504,1500,0.30346018075942993,17684,17785,0.0003,0.038283396512269974,3.49,11,-2.49
-0.305621474981308,5.249228000640869,1.0,1508,1500,0.3298967480659485,17698,17799,0.0003,0.038182955235242844,3.5,11,-2.5
-0.6106226444244385,5.173304557800293,1.0,1512,1501,0.3480706810951233,17711,17812,0.0003,0.03811042383313179,3.49,11,-2.49
-0.6638131141662598,5.432254314422607,1.0,1516,1502,0.271639347076416,17729,17830,0.0003,0.03804107755422592,3.52,11,-2.52
-0.6539352536201477,5.232224464416504,1.0,1520,1503,0.3227890133857727,17742,17843,0.0003,0.03800384700298309,3.51,11,-2.51
0.45275959372520447,5.5688629150390625,1.0,1524,1504,0.31544238328933716,17761,17862,0.0003,0.03795230761170387,3.57,11,-2.57
-0.8297122716903687,5.253070831298828,1.0,1528,1506,0.30918461084365845,17779,17880,0.0003,0.03795531019568443,3.63,11,-2.63
0.2824927568435669,5.286816120147705,1.0,1532,1507,0.31573402881622314,17795,17896,0.0003,0.037918414920568466,3.62,11,-2.62
-0.27445918321609497,5.302853107452393,1.0,1536,1508,0.2792666554450989,17810,17911,0.0003,0.03784697502851486,3.63,11,-2.63
-0.703394889831543,5.440234184265137,1.0,1540,1509,0.2785431742668152,17823,17924,0.0003,0.03776786848902702,3.61,11,-2.61
-1.2063887119293213,5.402591705322266,1.0,1544,1509,0.41423454880714417,17833,17934,0.0003,0.03770959749817848,3.51,11,-2.51
0.27170228958129883,5.014590263366699,1.0,1548,1510,0.2907713055610657,17847,17948,0.0003,0.03763536363840103,3.52,11,-2.52
-0.37788546085357666,5.517089366912842,1.0,1552,1512,0.24262279272079468,17860,17961,0.0003,0.03756991773843765,3.52,11,-2.52
0.10899313539266586,5.4142045974731445,1.0,1556,1514,0.3695765733718872,17874,17975,0.0003,0.03749265894293785,3.53,11,-2.53
-0.6504496335983276,5.451507091522217,1.0,1560,1515,0.306543231010437,17892,17993,0.0003,0.03738633915781975,3.59,11,-2.59
-1.056296467781067,5.072906494140625,1.0,1564,1516,0.23877066373825073,17905,18006,0.0003,0.03728111833333969,3.59,11,-2.59
0.2220301628112793,5.388924598693848,1.0,1568,1517,0.2759301960468292,17918,18019,0.0003,0.0371735543012619,3.6,11,-2.6
0.1920524537563324,5.3709845542907715,1.0,1572,1518,0.3041958808898926,17933,18034,0.0003,0.03713526949286461,3.61,11,-2.61
-0.8615468740463257,5.360620021820068,1.0,1576,1519,0.34765011072158813,17951,18052,0.0003,0.03705719858407974,3.62,11,-2.62
-0.5847707390785217,4.984851360321045,1.0,1580,1520,0.3213299512863159,17964,18065,0.0003,0.03700714930891991,3.63,11,-2.63
-0.13338986039161682,5.4403228759765625,1.0,1584,1521,0.30574095249176025,17976,18077,0.0003,0.036963287740945816,3.62,11,-2.62
0.21421685814857483,4.910459041595459,1.0,1588,1522,0.39423125982284546,17988,18089,0.0003,0.03690033778548241,3.59,11,-2.59
0.024309903383255005,5.293608665466309,1.0,1592,1523,0.2830311059951782,18003,18104,0.0003,0.03686065599322319,3.59,11,-2.59
0.2503534257411957,5.07044792175293,1.0,1596,1523,0.3233664035797119,18018,18119,0.0003,0.03677915409207344,3.62,11,-2.62
-0.19269627332687378,5.153254985809326,1.0,1600,1524,0.2326267957687378,18032,18133,0.0003,0.036700453609228134,3.64,11,-2.64
-0.36900386214256287,5.315161228179932,0.99,1604,1528,0.23950695991516113,18091,18192,0.0003,0.03650306537747383,4.07,11,-3.08
0.185851588845253,5.162374496459961,0.99,1608,1528,0.2552262842655182,18103,18204,0.0003,0.036471009254455566,4.05,11,-3.06
-0.9548433423042297,5.02665376663208,0.99,1612,1529,0.2588028907775879,18115,18216,0.0003,0.036438945680856705,4.04,11,-3.05
-0.6769734621047974,5.321489334106445,0.99,1616,1530,0.3149915933609009,18130,18231,0.0003,0.03632450848817825,4.01,11,-3.02
-0.9591026306152344,5.158396244049072,0.99,1620,1531,0.2342374175786972,18141,18242,0.0003,0.03623129799962044,3.99,11,-3.0
0.14021408557891846,4.71469259262085,0.99,1624,1532,0.31890615820884705,18157,18258,0.0003,0.03617730364203453,3.96,11,-2.97
-0.21698030829429626,5.107174873352051,0.99,1628,1532,0.31292468309402466,18167,18268,0.0003,0.03616414591670036,3.88,11,-2.89
-0.4155651926994324,5.1001763343811035,0.99,1632,1533,0.24831287562847137,18183,18284,0.0003,0.036130111664533615,3.88,11,-2.89
-1.006282091140747,4.784726142883301,0.99,1636,1534,0.3452025055885315,18194,18295,0.0003,0.0360814593732357,3.84,11,-2.85
0.442651629447937,4.742121696472168,0.99,1640,1535,0.2484087496995926,18211,18312,0.0003,0.03595422953367233,3.88,11,-2.89
-0.4789724051952362,4.901631832122803,0.99,1644,1536,0.26803115010261536,18225,18326,0.0003,0.03591027110815048,3.92,11,-2.93
-0.1773543655872345,4.886466979980469,0.99,1648,1537,0.24436688423156738,18239,18340,0.0003,0.03586685657501221,3.92,11,-2.93
-0.9441770315170288,5.027976036071777,0.99,1652,1538,0.18939191102981567,18249,18350,0.0003,0.03581813722848892,3.89,11,-2.9
0.15186595916748047,4.97776985168457,0.99,1656,1539,0.31764817237854004,18264,18365,0.0003,0.035748522728681564,3.9,11,-2.91
-1.1891130208969116,4.788724422454834,0.99,1660,1540,0.23944664001464844,18278,18379,0.0003,0.035692449659109116,3.86,11,-2.87
-0.21692392230033875,4.733675003051758,0.99,1664,1541,0.22615763545036316,18292,18393,0.0003,0.03558832406997681,3.87,11,-2.88
-0.3397616744041443,5.134886741638184,0.99,1668,1542,0.223674014210701,18305,18406,0.0003,0.03551686555147171,3.87,11,-2.88
-0.5174610614776611,4.900524616241455,0.99,1672,1543,0.2643706798553467,18319,18420,0.0003,0.03542284667491913,3.86,11,-2.87
-0.3922846019268036,5.110504150390625,0.99,1676,1546,0.2547580897808075,18338,18439,0.0003,0.03530692681670189,3.87,11,-2.88
-0.18704502284526825,4.89627742767334,0.99,1680,1548,0.24660980701446533,18352,18453,0.0003,0.035265401005744934,3.88,11,-2.89
-0.33311113715171814,4.92361307144165,0.99,1684,1550,0.28033506870269775,18364,18465,0.0003,0.03522767126560211,3.88,11,-2.89
-1.1782511472702026,4.996376037597656,0.99,1688,1552,0.24708765745162964,18376,18477,0.0003,0.03517434373497963,3.88,11,-2.89
0.06819872558116913,5.053157806396484,0.99,1692,1553,0.3265342116355896,18390,18491,0.0003,0.03513667732477188,3.87,11,-2.88
-0.45212918519973755,4.736473560333252,0.99,1696,1555,0.2958681583404541,18402,18503,0.0003,0.035111118108034134,3.84,11,-2.85
-0.46879124641418457,5.015011787414551,0.99,1700,1556,0.29927802085876465,18414,18515,0.0003,0.03507232293486595,3.82,11,-2.83
-0.4417358636856079,4.872748851776123,1.0,1704,1558,0.24503254890441895,18431,18532,0.0003,0.035057131201028824,3.4,11,-2.4
-0.26507458090782166,4.861299514770508,1.0,1708,1559,0.26928603649139404,18444,18545,0.0003,0.035012077540159225,3.41,11,-2.41
-0.45390984416007996,4.970927715301514,1.0,1712,1560,0.23931042850017548,18454,18555,0.0003,0.03495536744594574,3.39,11,-2.39
-0.6964782476425171,4.718473434448242,1.0,1716,1561,0.24266502261161804,18469,18570,0.0003,0.034906208515167236,3.39,11,-2.39
0.07993930578231812,4.787130832672119,1.0,1720,1563,0.21557413041591644,18483,18584,0.0003,0.03488800302147865,3.42,11,-2.42
-0.37731099128723145,4.6052727699279785,1.0,1724,1568,0.2346104234457016,18500,18601,0.0003,0.03483296558260918,3.43,11,-2.43
0.5777338743209839,4.706573009490967,1.0,1728,1572,0.2340908944606781,18519,18620,0.0003,0.03468388691544533,3.52,11,-2.52
0.04235883057117462,4.7146124839782715,1.0,1732,1575,0.22439241409301758,18537,18638,0.0003,0.03469612076878548,3.54,11,-2.54
-0.35408490896224976,4.782350540161133,1.0,1736,1577,0.24071471393108368,18550,18651,0.0003,0.03474638611078262,3.56,11,-2.56
-0.8085201978683472,4.717378616333008,1.0,1740,1579,0.2653520703315735,18566,18667,0.0003,0.034714821726083755,3.55,11,-2.55
0.26265835762023926,4.723788738250732,1.0,1744,1581,0.19565165042877197,18580,18681,0.0003,0.0346725769340992,3.55,11,-2.55
-0.06292429566383362,4.914218902587891,1.0,1748,1582,0.21833746135234833,18595,18696,0.0003,0.03465834632515907,3.56,11,-2.56
-0.13458451628684998,4.5282392501831055,1.0,1752,1583,0.26371487975120544,18606,18707,0.0003,0.03465726226568222,3.57,11,-2.57
0.052373260259628296,5.123071670532227,1.0,1756,1584,0.2517831027507782,18621,18722,0.0003,0.03466875106096268,3.57,11,-2.57
0.12561145424842834,4.4692792892456055,1.0,1760,1585,0.26042675971984863,18632,18733,0.0003,0.03468555957078934,3.54,11,-2.54
-0.4709911048412323,4.647296905517578,1.0,1764,1587,0.21421319246292114,18648,18749,0.0003,0.03469288721680641,3.56,11,-2.56
-0.15775251388549805,5.064432621002197,1.0,1768,1588,0.19867780804634094,18660,18761,0.0003,0.03466574102640152,3.55,11,-2.55
0.5794610381126404,5.0053815841674805,1.0,1772,1589,0.19304978847503662,18676,18777,0.0003,0.034645963460206985,3.57,11,-2.57
0.07158349454402924,4.80512809753418,1.0,1776,1590,0.22301755845546722,18687,18788,0.0003,0.034693457186222076,3.49,11,-2.49
-0.7246712446212769,4.5985493659973145,1.0,1780,1592,0.25099289417266846,18700,18801,0.0003,0.0347253754734993,3.48,11,-2.48
-0.31439030170440674,4.994916915893555,1.0,1784,1593,0.2865446209907532,18709,18810,0.0003,0.03470354899764061,3.45,11,-2.45
0.01249348372220993,5.25425386428833,1.0,1788,1594,0.21593239903450012,18725,18826,0.0003,0.03464196249842644,3.49,11,-2.49
-0.3941345512866974,4.6245341300964355,1.0,1792,1595,0.22466444969177246,18739,18840,0.0003,0.03458182141184807,3.49,11,-2.49
0.34356075525283813,4.5130205154418945,1.0,1796,1596,0.22967223823070526,18756,18857,0.0003,0.0344654843211174,3.54,11,-2.54
-0.1482933908700943,4.7720489501953125,1.0,1800,1597,0.23013299703598022,18768,18869,0.0003,0.034435685724020004,3.54,11,-2.54
-0.46644455194473267,4.22636604309082,1.0,1804,1598,0.25036776065826416,18787,18888,0.0003,0.03440244123339653,3.56,11,-2.56
0.47727644443511963,4.970358848571777,1.0,1808,1599,0.21081578731536865,18801,18902,0.0003,0.03438792750239372,3.57,11,-2.57
-0.07027553021907806,4.874312877655029,1.0,1812,1601,0.2742674946784973,18818,18919,0.0003,0.03434785082936287,3.64,11,-2.64
-0.3102485239505768,4.981853485107422,1.0,1816,1602,0.2873556911945343,18836,18937,0.0003,0.03429112210869789,3.67,11,-2.67
-0.20751965045928955,4.4124016761779785,1.0,1820,1604,0.20766019821166992,18853,18954,0.0003,0.03423123061656952,3.7,11,-2.7
0.29021012783050537,4.442982196807861,1.0,1824,1605,0.1814088225364685,18864,18965,0.0003,0.03421063721179962,3.64,11,-2.64
-0.9149820804595947,4.781772613525391,1.0,1828,1607,0.20505115389823914,18877,18978,0.0003,0.034226611256599426,3.58,11,-2.58
0.07225606590509415,4.5786895751953125,1.0,1832,1607,0.22064685821533203,18888,18989,0.0003,0.03420541062951088,3.51,11,-2.51
-0.6593447923660278,4.935067653656006,1.0,1836,1608,0.20269128680229187,18900,19001,0.0003,0.034208882600069046,3.5,11,-2.5
-0.5134625434875488,4.6946282386779785,1.0,1840,1609,0.2314615249633789,18911,19012,0.0003,0.03419676795601845,3.45,11,-2.45
-0.6268327832221985,4.641369819641113,1.0,1844,1611,0.2338085025548935,18923,19024,0.0003,0.03414919227361679,3.43,11,-2.43
-0.087221659719944,4.395956516265869,1.0,1848,1612,0.25683367252349854,18936,19037,0.0003,0.03408455103635788,3.41,11,-2.41
0.10536724328994751,4.664711952209473,1.0,1852,1613,0.19894781708717346,18949,19050,0.0003,0.03403807803988457,3.43,11,-2.43
-0.5413505434989929,4.46744441986084,1.0,1856,1614,0.26427245140075684,18962,19063,0.0003,0.03401774540543556,3.41,11,-2.41
-0.04328572750091553,4.619235992431641,1.0,1860,1615,0.18274050951004028,18975,19076,0.0003,0.03401141241192818,3.43,11,-2.43
-0.3893863558769226,4.868807792663574,1.0,1864,1616,0.21499861776828766,18986,19087,0.0003,0.03401453420519829,3.38,11,-2.38
-0.44533878564834595,4.275742530822754,1.0,1868,1618,0.21521899104118347,19000,19101,0.0003,0.034010566771030426,3.4,11,-2.4
-0.6874403357505798,4.627429962158203,1.0,1872,1619,0.20840612053871155,19018,19119,0.0003,0.03397739678621292,3.42,11,-2.42
0.018640920519828796,4.671174049377441,1.0,1876,1621,0.22366608679294586,19030,19131,0.0003,0.033943962305784225,3.43,11,-2.43
0.15832863748073578,4.394382476806641,1.0,1880,1622,0.2138954997062683,19042,19143,0.0003,0.033904388546943665,3.42,11,-2.42
1.118303894996643,4.725985050201416,1.0,1884,1623,0.15164677798748016,19055,19156,0.0003,0.03390936926007271,3.46,11,-2.46
0.3542940020561218,4.807682037353516,1.0,1888,1624,0.1645563691854477,19068,19169,0.0003,0.033943913877010345,3.43,11,-2.43
-0.07390721142292023,4.559745788574219,1.0,1892,1626,0.226548433303833,19084,19185,0.0003,0.033934351056814194,3.45,11,-2.45
-0.09573060274124146,4.575672626495361,1.0,1896,1627,0.18389230966567993,19097,19198,0.0003,0.033930838108062744,3.41,11,-2.41
-0.07855664193630219,4.20319938659668,1.0,1900,1628,0.17651933431625366,19109,19210,0.0003,0.03391053155064583,3.41,11,-2.41
-0.20031258463859558,4.323612689971924,1.0,1904,1629,0.19397956132888794,19126,19227,0.0003,0.03389367833733559,3.39,11,-2.39
-0.898510754108429,4.748073101043701,1.0,1908,1631,0.19699281454086304,19142,19243,0.0003,0.03389812260866165,3.41,11,-2.41
0.08183295279741287,4.329816818237305,1.0,1912,1632,0.1968858540058136,19154,19255,0.0003,0.033861830830574036,3.36,11,-2.36
-0.08366185426712036,4.612373352050781,1.0,1916,1633,0.22030797600746155,19165,19266,0.0003,0.0338924266397953,3.29,11,-2.29
-0.43617427349090576,4.3072967529296875,1.0,1920,1634,0.19890247285366058,19179,19280,0.0003,0.03390848636627197,3.26,11,-2.26
0.21345597505569458,4.644478797912598,1.0,1924,1636,0.16781790554523468,19195,19296,0.0003,0.03386865556240082,3.31,11,-2.31
-0.25389736890792847,4.759903907775879,1.0,1928,1637,0.19973163306713104,19211,19312,0.0003,0.033850595355033875,3.34,11,-2.34
-0.07973584532737732,4.407327175140381,1.0,1932,1638,0.18636101484298706,19224,19325,0.0003,0.03382408618927002,3.36,11,-2.36
-0.17267483472824097,4.434082508087158,1.0,1936,1639,0.19652120769023895,19238,19339,0.0003,0.03382939100265503,3.38,11,-2.38
-0.7275692224502563,4.377708435058594,1.0,1940,1640,0.2177511751651764,19250,19351,0.0003,0.03382223844528198,3.39,11,-2.39
-0.33086565136909485,4.378872871398926,1.0,1944,1641,0.20080775022506714,19260,19361,0.0003,0.03378816321492195,3.37,11,-2.37
0.4971812069416046,4.778032302856445,1.0,1948,1642,0.20654064416885376,19273,19374,0.0003,0.033747490495443344,3.37,11,-2.37
0.018139421939849854,4.305458068847656,1.0,1952,1643,0.20702049136161804,19282,19383,0.0003,0.03376464918255806,3.33,11,-2.33
-0.48963823914527893,4.887068748474121,1.0,1956,1644,0.23066428303718567,19296,19397,0.0003,0.03382863476872444,3.34,11,-2.34
-0.6163901090621948,4.320672035217285,1.0,1960,1645,0.17239005863666534,19311,19412,0.0003,0.03385646268725395,3.36,11,-2.36
0.7171512842178345,4.309144496917725,1.0,1964,1646,0.154812753200531,19322,19423,0.0003,0.033833425492048264,3.36,11,-2.36
-0.02858331799507141,4.227814674377441,1.0,1968,1647,0.18696855008602142,19334,19435,0.0003,0.03384462371468544,3.34,11,-2.34
0.5957990288734436,4.283348083496094,1.0,1972,1648,0.18224579095840454,19345,19446,0.0003,0.03382708504796028,3.27,11,-2.27
-0.37068066000938416,4.678495407104492,1.0,1976,1649,0.19003967940807343,19359,19460,0.0003,0.033838920295238495,3.29,11,-2.29
0.38224732875823975,4.397636413574219,1.0,1980,1650,0.19740033149719238,19371,19472,0.0003,0.03384113684296608,3.29,11,-2.29
-0.3998040556907654,4.569450378417969,1.0,1984,1651,0.20725688338279724,19382,19483,0.0003,0.03386494144797325,3.27,11,-2.27
0.01944597065448761,4.356428146362305,1.0,1988,1652,0.17285525798797607,19398,19499,0.0003,0.033829666674137115,3.3,11,-2.3
-0.3176845908164978,4.463631629943848,1.0,1992,1653,0.27182644605636597,19415,19516,0.0003,0.033787503838539124,3.31,11,-2.31
-0.14347632229328156,4.635295867919922,1.0,1996,1655,0.1366938054561615,19430,19531,0.0003,0.03374108672142029,3.33,11,-2.33
-0.48139265179634094,4.461353302001953,1.0,2000,1656,0.17107678949832916,19443,19544,0.0003,0.03369821235537529,3.34,11,-2.34
0.03630523383617401,4.397617340087891,1.0,2004,1657,0.200253427028656,19456,19557,0.0003,0.033624932169914246,3.3,11,-2.3
0.15018072724342346,4.549722671508789,1.0,2008,1658,0.1921829879283905,19466,19567,0.0003,0.03359357640147209,3.24,11,-2.24
0.21772673726081848,4.448409080505371,1.0,2012,1659,0.1284366250038147,19479,19580,0.0003,0.033609285950660706,3.25,11,-2.25
0.39980095624923706,4.494311332702637,1.0,2016,1660,0.18374323844909668,19494,19595,0.0003,0.03361310064792633,3.29,11,-2.29
-0.4103379547595978,4.025351524353027,1.0,2020,1662,0.17154830694198608,19512,19613,0.0003,0.033645547926425934,3.33,11,-2.33
-0.02593347430229187,4.579916477203369,1.0,2024,1664,0.15922263264656067,19526,19627,0.0003,0.033632755279541016,3.31,11,-2.31
-0.44485121965408325,3.817337989807129,1.0,2028,1665,0.18707317113876343,19536,19637,0.0003,0.033589769154787064,3.25,11,-2.25
-0.696351170539856,4.273678302764893,1.0,2032,1667,0.1976642906665802,19550,19651,0.0003,0.03352952003479004,3.26,11,-2.26
0.2533639073371887,4.157404899597168,1.0,2036,1668,0.17688491940498352,19564,19665,0.0003,0.033511124551296234,3.26,11,-2.26
0.03788536787033081,3.8849902153015137,1.0,2040,1668,0.2274969071149826,19572,19673,0.0003,0.0335143618285656,3.22,11,-2.22
-0.21236728131771088,4.076037883758545,1.0,2044,1670,0.1969800889492035,19585,19686,0.0003,0.03350982815027237,3.25,11,-2.25
0.4822610914707184,4.3496270179748535,1.0,2048,1671,0.1700504720211029,19598,19699,0.0003,0.033515725284814835,3.25,11,-2.25
0.28230589628219604,4.153590679168701,1.0,2052,1672,0.1678778976202011,19610,19711,0.0003,0.03351806104183197,3.28,11,-2.28
-0.07843941450119019,4.1408843994140625,1.0,2056,1673,0.15806126594543457,19623,19724,0.0003,0.03353237360715866,3.27,11,-2.27
0.0417013019323349,4.336927890777588,1.0,2060,1674,0.1687093824148178,19635,19736,0.0003,0.033537525683641434,3.24,11,-2.24
0.6665865182876587,4.359969615936279,1.0,2064,1676,0.144248828291893,19650,19751,0.0003,0.03358740732073784,3.28,11,-2.28
0.6925369501113892,4.337010383605957,1.0,2068,1677,0.22068578004837036,19660,19761,0.0003,0.03359866142272949,3.26,11,-2.26
0.21319447457790375,4.450624942779541,1.0,2072,1679,0.18181009590625763,19677,19778,0.0003,0.033625997602939606,3.32,11,-2.32
-0.2344927042722702,4.069127082824707,1.0,2076,1680,0.20322121679782867,19694,19795,0.0003,0.0336453802883625,3.35,11,-2.35
0.2647944390773773,4.07800817489624,1.0,2080,1682,0.21972104907035828,19712,19813,0.0003,0.03367949649691582,3.41,11,-2.41
-0.5327486991882324,4.3539862632751465,1.0,2084,1683,0.15201783180236816,19725,19826,0.0003,0.03367774561047554,3.43,11,-2.43
-0.051753997802734375,4.083929538726807,1.0,2088,1684,0.141020268201828,19735,19836,0.0003,0.03365929052233696,3.37,11,-2.37
0.4729170799255371,4.164011478424072,1.0,2092,1685,0.16847485303878784,19748,19849,0.0003,0.03364507481455803,3.33,11,-2.33
-0.10829423367977142,4.585701942443848,1.0,2096,1687,0.1590997874736786,19759,19860,0.0003,0.03369665890932083,3.29,11,-2.29
-0.7396671772003174,4.098392009735107,1.0,2100,1688,0.18484199047088623,19774,19875,0.0003,0.0337701290845871,3.31,11,-2.31
0.20791450142860413,4.024938583374023,1.0,2104,1689,0.1899685561656952,19783,19884,0.0003,0.033757999539375305,3.27,11,-2.27
-0.08005497604608536,3.892174005508423,1.0,2108,1691,0.20627939701080322,19797,19898,0.0003,0.0337747186422348,3.31,11,-2.31
0.04448743164539337,4.278596878051758,1.0,2112,1693,0.13591518998146057,19811,19912,0.0003,0.03379981964826584,3.32,11,-2.32
-0.531613290309906,4.061253070831299,1.0,2116,1694,0.16817855834960938,19824,19925,0.0003,0.03377756476402283,3.3,11,-2.3
0.2189311385154724,4.341807842254639,1.0,2120,1695,0.15975899994373322,19837,19938,0.0003,0.03375488519668579,3.25,11,-2.25
0.35779905319213867,3.942250967025757,1.0,2124,1696,0.17477650940418243,19849,19950,0.0003,0.0337580144405365,3.23,11,-2.23
0.4566177725791931,4.3508782386779785,1.0,2128,1697,0.16826704144477844,19859,19960,0.0003,0.033805616199970245,3.23,11,-2.23
0.12806668877601624,3.9503142833709717,1.0,2132,1698,0.17173653841018677,19870,19971,0.0003,0.033847641199827194,3.2,11,-2.2
0.5529353618621826,4.217437267303467,1.0,2136,1699,0.1721608191728592,19885,19986,0.0003,0.03389009088277817,3.21,11,-2.21
0.957244336605072,3.901672601699829,1.0,2140,1700,0.16807760298252106,19897,19998,0.0003,0.033909495919942856,3.25,11,-2.25
